ID	parent class	label	Equivalence axiom	Subclass axiom	definition	definition source	comment	Industry IDs	Exact Synonym	see also	created	contributor	curation status	image	term requested by	Mapping to ID_mapping table	Curation notes
FOODON:00005381	beef sweetbread	beef sweetbread (raw)	'beef sweetbread' and 'has quality' some 'raw'		A raw beef sweetbread,												
		Lamb cuts															
		Lamb Primal Cut - shoulder															
FOODON:02000239	lamb primal cut	lamb shoulder		'derives from' some 'lamb carcass'	A lamb primal cut that is the upper foreleg extending from elbow to blade bone.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf		IMPS - 206|UPC - 3040			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000240	lamb shoulder	lamb shoulder (raw)	'lamb shoulder' and 'has quality' some 'raw'		A raw lamb shoulder cut.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000241	lamb sub-primal cut	lamb shoulder blade		'derives from' some 'lamb shoulder'	A whole cut from the Shoulder. The cut location is the full length of the Scapula or blade bone and includes the muscle groups above and below the Scapula.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf|https://www.meattrack.com/app/lamb-cuts/#21	The name “Shoulder Blade” originate from the Scapula or blade bone in the upper Shoulder.	UPC- 3033			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000242	lamb shoulder blade	lamb shoulder blade (raw)	'lamb shoulder blade' and 'has quality' some 'raw'		A raw lamb shoulder blade cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000243	lamb roast	lamb shoulder blade roast		'derives from' some 'lamb shoulder blade'	A roast that is derived from the blade portion of the lamb shoulder primal. The cut location is from either the flat bone or the center portion of the Blade	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf	The name originates from the characteristic blade shape of its bone.	UPC - 2920	lamb blade roast		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000244	lamb shoulder blade roast	lamb shoulder blade roast (raw)	'lamb shoulder blade roast' and 'has quality' some 'raw'		A raw lamb shoulder blade roast.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000245	lamb chop	lamb shoulder blade chop		'derives from' some 'lamb shoulder blade'	A lamb chop that is derived from the blade portion of the lamb shoulder primal.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf			lamb blade chop		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000246	lamb shoulder blade chop	lamb shoulder blade chop (raw)	'lamb shoulder blade chop' and 'has quality' some 'raw'		A raw lamb shoulder blade chop.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000247	lamb sub-primal cut	lamb shoulder arm		'derives from' some 'lamb shoulder'	A whole cut from the shoulder. The shoulder arm consists of the muscle groups that extend from the elbow joint to the shoulder joint and includes the first three ribs.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf|https://www.meattrack.com/app/lamb-cuts/#7	The name originates from the Arm bone (Humerus) of the upper forelimb.	UPC- 3032			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000248	lamb shoulder arm	lamb shoulder arm (raw)	'lamb shoulder arm' and 'has quality' some 'raw'		A raw lamb shoulder arm cut.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000249	lamb roast	lamb shoulder arm roast		'derives from' some 'lamb shoulder arm'	A roast that is derived from the arm portion of the Shoulder primal. Arm Roasts come from the shaft of the Humerus and includes the surrounding muscles that extends from the Elbow joint to the Shoulder joint.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf	The name originates from the Arm bone (Humerus) of the upper forelimb.		lamb arm roast		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000250	lamb shoulder arm roast	lamb shoulder arm roast (raw)	'lamb shoulder arm roast' and 'has quality' some 'raw'		A raw lamb shoulder arm roast.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000251	lamb chop	lamb shoulder arm chop		'derives from' some 'lamb shoulder arm'	A lamb chop that is derived from the arm portion of the lamb shoulder primal.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf			lamb arm chop		2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000252	lamb shoulder arm chop	lamb shoulder arm chop (raw)	'lamb shoulder arm chop' and 'has quality' some 'raw'		A raw lamb shoulder arm chop.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005382	lamb sub-primal cut	lamb shoulder square cut		'derives from' some 'lamb shoulder'	A shoulder cut where the foreshank and brisket are removed by a square-cut approximately perpendicular to the rib side			IMPS: 207|UPC: 3038			2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005383	lamb chop	lamb square-cut shoulder chop		'derives from' some 'lamb shoulder square cut'	A lamb shoulder chop that is prepared in proportional quantities from both the arm and the blade bone portions of a single square-cut shoulder.						2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005384	lamb square-cut shoulder chop	lamb square-cut shoulder chop (raw)	'lamb square-cut shoulder chop' and 'has quality' some 'raw'		A raw lamb square-cut shoulder chop.						2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005385	lamb retail cut	lamb neck chop		'derives from' some 'lamb neck'	A lamb chop from neck of the lamb.						2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005386	lamb neck chop	lamb neck chop (raw)	'lamb neck chop ' and 'has quality' some 'raw'		A raw lamb neck chop.						2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005387	lamb roast	lamb shoulder roast (boneless)		'derives from' some 'lamb shoulder'	A roast derived from the shoulder.		The Shoulder Roast includes both the Arm and Blade portion of the Shoulder with the Neck excluded. The cut location is the upper anterior portion of the carcass in front of the Rib above the Breast.				2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005388	lamb retail cut	lamb netted shoulder		'derives from' some 'lamb shoulder roast (boneless)'	A boneless shoulder roast that has been deboned, rolled, and secured with butcher’s netting to maintain its shape during cooking.						2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005389	lamb netted shoulder	lamb netted shoulder (raw)			A raw lamb netted shoulder						2025-01-30T11:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
		Lamb Primal Cut - Leg															
FOODON:02000253	lamb primal cut	lamb leg		'derives from' some 'lamb carcass'	A primal cut that comes from the area which extends from groin to ankle.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf		UPC-2964			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000254	lamb leg	lamb leg (raw)	'lamb leg' and 'has quality' some 'raw'		A raw lamb leg.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000255	lamb leg	lamb leg (boneless)	'lamb leg' and not ('has part' some ('derives from' some 'bone element'))		A boneless lamb leg.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000256	lamb sub-primal cut	lamb shank half		'derives from' some 'lamb leg'	A leg half that is derived from a whole leg. The anatomical location is the “half” that comes from the shank or lower section of the Leg. The half includes the center section with muscles from the bottom, eye, tip, and top.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf		UPC-2969			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000257	lamb shank half	lamb shank half (raw)			A raw lamb shank half cut.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000258	lamb sub-primal cut	lamb sirloin half		'derives from' some 'lamb leg'	A lamb leg half that is derived from a whole leg. The anatomical location is the “Half” that comes from the Pelvic region of the Leg known as the Sirloin. The half includes the center section with muscles from the bottom, eye, tip, and top.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000259	lamb sirloin half	lamb sirloin half (raw)	'lamb sirloin half' and 'has quality' some 'raw'		A raw lamb sirloin half cut.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000260	lamb sirloin half	lamb sirloin half (shank off, semi-boneless)		'derives from' some 'lamb sirloin half'	A lamb sirloin half that has bones removed except for the femur and humerus bone and the designated shank (i.e. hindshank, or foreshank) is removed.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf		IMPS- 233D			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000261	lamb sirloin half (shank off, semi-boneless)	lamb sirloin half (shank off, semi-boneless, raw)	'lamb sirloin half (shank off, semi-boneless)' and 'has quality' some 'raw'		A cut from lamb sirloin half (shank off, semi-boneless) that is raw.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000262	lamb sub-primal cut	lamb leg bottom		'derives from' some 'lamb leg (boneless)'	A boneless cut that comes from the outside and sirloin tip portion of any boneless leg cut.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf	Meat bottom: Outside part of the round or leg	IMPS -.234C|UPC - 2977			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000263	lamb sub-primal cut	lamb leg top		'derives from' some 'lamb leg (boneless)'	A boneless cut that comes from the inside portion of any boneless leg cut and shall consist of the semimembranosus, adductor and firmly attached muscles. The inside is separated from the bottom and knuckle portion along the natural seams.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf		IMPS - 234E|UPC -  3026			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000264	lamb chop	lamb sirloin chop			A lamb chop that derives from the sirloin portion of the leg. The cut location extends from the anterior end of the Pelvic bone to the hip socket.	https://www.meattrack.com/app/lamb-cuts/#114	The name originates from its anatomical location in the Hip, also known as the Sirloin.				2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000265	lamb sirloin chop	lamb sirloin chop (raw)	'lamb sirloin chop' and 'has quality' some 'raw'		A raw lamb sirloin chop.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000266	lamb sirloin chop	lamb sirloin chop (boneless)			A boneless lamb sirloin chop.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000267	lamb sirloin chop (boneless)	lamb sirloin chop (boneless, raw)	'lamb sirloin chop (boneless)' and 'has quality' some 'raw'		A raw and boneless lamb sirloin chop.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf		UPC - 2984			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000268	lamb sub-primal cut	leg of lamb			A whole rear leg containing the eye, bottom, sirloin, sirloin tip and top.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf	It can be bone-in or boneless.				2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000269	leg of lamb	leg of lamb (raw)	'leg of lamb' and 'has quality' some 'raw'		A raw leg of lamb.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:00005390	lamb retail cut	lamb tunnel boned leg		'derives from' some 'leg of lamb'	A boneless leg that has been deboned using a specific technique called tunnel-boning, where the bone is removed from the leg while keeping the meat intact. 						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866			USDA		
FOODON:02000270	lamb roast	leg of lamb center cut		'derives from' some 'leg of lamb'	A leg of lamb that has the shank and sirloin removed leaving only the “center” section of the leg thus the name “center cut.”	https://www.meattrack.com/app/lamb-cuts/#163	bone state- bone-in	UPC - 2913			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
FOODON:02000271	leg of lamb center cut	leg of lamb center cut (raw)	'leg of lamb center cut' and 'has quality' some 'raw'		A raw leg of lamb center cut.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release		USDA		
		Lamb Primal Cut - Rib															
FOODON:02000272	lamb primal cut	lamb rib		'derives from' some 'lamb carcass'	A lamb primal cut that is between the shoulder and loin.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000273	lamb rib	lamb rib (raw)	'lamb rib' and 'has quality' some 'raw'		A raw lamb rib.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:00005391	lamb retail cut	lamb rib chop		'derives from' some 'lamb rib'	Lamp chop that is derived from the rack.		Rib Chops are named the Rib Section of the Back between the posterior end of the Shoulder Blade and the Anterior end of the Loin above the Breast.	UPC:2948|IMPS: 1204B			2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005392	lamb rib chop	lamb rib chop (raw)			A raw lamb rib chop.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005393	lamb retail cut	rack of lamb		'derives from' some 'lamb rib'	A split rack of lamb that is characterized by various merchandizing techniques.		Rack Of Lamb” comes from the anatomical location which is the upper Rib Section that extends from the 5th through the 12th rib. Rack Of Lamb has the chine and blade bone removed|bone state: bone-In				2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
		Lamb Primal Cut - Breast															
FOODON:02000274	lamb primal cut	lamb breast		'derives from' some 'lamb carcass'	A lamb minor primal cut that is the lower chest cavity underneath the rack that includes ribs 5-8.	https://www.meattrack.com/app/lamb-cuts/#151|https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf	The name “Breast originates from the breast bone or sternum.	IMPS- 209|UPC - 2915			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:00005394	lamb breast	lamb breast (raw)	'lamb breast' and 'has quality' some 'raw'		A raw lamb breast.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005395	lamb sub-primal cut	lamb flap		'derives from' some 'lamb breast'	A sub-primal cut from the lamb's breast that is taken from the lower belly area, near the breast and ribs.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005396	lamb flap	lamb flap (raw)	'lamb flap' and 'has quality' some 'raw'		A raw lamb flap cut.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
		Lamb Primal Cut - Foreshank															
FOODON:02000275	lamb sub-primal cut	lamb foreshank		'derives from' some 'lamb carcass'	A minor lamb primal cut that is meat lower shank from front leg with no hock bones.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf	bone/state as per URMIS-: Bone-in	IMPS- 210|UPC- 3010			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000276	lamb foreshank	lamb foreshank (raw)	'lamb foreshank' and 'has quality' some 'raw'		A raw lamb foreshank.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Lamb Primal Cut - Loin															
FOODON:02000277	lamb primal cut	lamb loin		'derives from' some 'lamb carcass'	A lamb cut that comes from the anatomical body location on either side of the spine that is located posterior to the Rack and anterior to the Sirloin or hip.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf	URMIS characteristics- lamb bone-in	IMPS - 231|UPC- 3080	drop loin		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000278	lamb loin	lamb loin (raw)	'lamb loin' and 'has quality' some 'raw'		A raw lamb loin cut.	https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000279	lamb sub-primal cut	lamb tenderloin		'derives from' some 'lamb loin'	A whole cut that is derived from the short loin or any loin item that includes the sirloin. Because of its anatomical location, the tenderloin is the least exercised muscle in the carcass thus the name “Tender” Loin. The cut location is from underneath the finger bones in the short loin and the hipbone in the sirloin.	https://www.meattrack.com/app/lamb-cuts/#42|https://www.ams.usda.gov/sites/default/files/media/Lamb_IMPS200Series_2022.pdf		IMPS - 246|UPC - 2966			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000280	lamb tenderloin	lamb tenderloin (raw)	'lamb tenderloin' and 'has quality' some 'raw'		A raw lamb tenderloin cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:00005397	lamb sub-primal cut	lamb loin saddle		'derives from' some 'lamb loin'	A cut of lamb that includes both loins (the tender meat along the backbone) and the backbone itself. 						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005398	lamb loin saddle	lamb loin saddle (raw)	'lamb loin saddle' and 'has quality' some 'raw'		A raw lamb loin saddle cut.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005399	lamb roast	lamb loin roast		'derives from' some 'lamb loin'	A lamb roast derived from the Loin.		The name "Loin" originates from the anatomical carcass location. The cut location is the muscle group located on top of the finger bone and the underlying Tenderloin beginning with the 13th Rib and extending to the tip of the Hip bone.				2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005400	lamb loin roast	lamb loin roast (raw)	'lamb loin roast' and 'has quality' some 'raw'		A raw lamb loin roast.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005401	lamb sub-primal cut	lamb chump		'derives from' some 'lamb loin'	A cut taken from the hindquarter of the lamb, located near the hip and tail.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005402	lamb chump	lamb chump (raw)	'lamb chump' and 'has quality' some 'raw'		A raw lamb chump cut.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
																	
FOODON:00005403	sweetbread food product	lamb sweetbread			The thymus or pancreas gland of a lamb.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005404	lamb sweetbread	lamb sweetbread (raw)			A raw lamb sweetbread,						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
																	
FOODON:00005405	lamb primal cut	lamb hind shank			Meat lower shank from the hind leg with no hock bone.						2025-01-30T11:40:56Z	https://orcid.org/0000-0001-5275-8866					
																	
		Pork cuts															
FOODON:02000281	pork primal cut	pork belly		'derives from' some 'pig processed carcass'	A boneless and fatty cut from the belly of a pig.		It is given the name "Fresh Side" because it's uncured and the anatomical location is the Side portion of the carcass.		pork fresh side|side (belly)		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000282	pork belly	pork belly (raw)	'pork belly' and 'has quality' some 'raw'		A raw pork belly.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000283	pork primal cut	pork leg		'derives from' some 'pork primal cut'	A primal skeletal area of a pig that extends from groin to ankle.			IMPS - 401	ham		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000284	pork leg	pork leg (raw)	'pork leg' and 'has quality' some 'raw'		A raw pork leg.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000285	pork sub-primal cut	pork leg sirloin half		'derives from' some 'pork leg'	A leg half that is derived from a whole pork leg. The anatomical location is the “Half” that comes from the Rump or Pelvic region of the Leg.	https://www.meattrack.com/app/pork-cuts/#226	The Half includes the entire center section with muscles from the Bottom, Eye, Tip and Top.	For (bone-in) cut, see UPC - 3392|For (boneless) cut, see 3393	pork leg rump half		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000286	pork leg sirloin half	pork leg sirloin half (raw)	'pork leg sirloin half' and 'has quality' some 'raw'		A raw pork leg sirloin half cut.	https://www.meattrack.com/app/pork-cuts/#226					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000287	pork sub-primal cut	pork leg shank half		'derives from' some 'pork leg'	A leg half that is derived from a whole pork leg. The anatomical location is the “Half” that comes from the Shank or lower section of the Leg	https://www.meattrack.com/app/pork-cuts/#226	The Half includes the entire center section with muscles from the Bottom, Eye, Tip and Top.	For (bone-in) cut,  see UPC - 3396|For (boneless) cut see UPC -  3397			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000288	pork leg shank half	pork leg shank half (raw)	'pork leg shank half' and 'has quality' some 'raw'		A raw pork leg shank half cut.	https://www.meattrack.com/app/pork-cuts/#226					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:00002570	pork primal cut	pork loin		'derives from' some 'pork primal cut'	A cut of meat from a pig, that comes from the tissue along the dorsal side of the rib cage.	https://www.ams.usda.gov/sites/default/files/media/IMPS400SeriesDraft2020.pdf		IMPS - 410				https://orcid.org/0000-0001-5275-8866					
FOODON:02000289	pork loin	pork loin (raw)	'pork loin' and 'has quality' some 'raw'		A raw pork loin cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000290	pork chop	pork loin blade chop		'derives from' some 'pork loin'	Pork loin chop that is derived from the blade end of the pork loin and must include the blade bone/cartilage.	https://www.meattrack.com/app/pork-cuts/#25|	The name originates from the Scapula or Blade bone that extends from the Shoulder into the Loin. The cut location is from ribs 5 thru 7.	IMPS - 1410 (PSO-7)|UPC - 3250			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000291	pork loin blade chop	pork loin blade chop (raw)	'pork loin blade chop' and 'has quality' some 'raw'		A raw pork loin blade chop.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000292	pork roast	pork loin blade roast		'derives from' some 'pork loin'	A roast derived from the loin blade.		The cut location in the Loin is from ribs 5 thru 7.	UPC - 3247 (bone- in)|UPC - 3248 (boneless)|			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000293	pork loin blade roast	pork loin blade roast (raw)	'pork loin blade roast' and 'has quality' some 'raw'		A raw pork loin blade roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000294	pork chop	porterhouse chop		'derives from' some 'pork loin'	A pork loin chop from the center cut loin. The cut location is adjacent to but after the T-Bone chop and before the Sirloin portion on the Loin.		Porterhouse Chops are named after English pubs that served "Porter" ale. Porterhouse Chops include the larger wider portion of the Tenderloin from the posterior Lumbar region of the Loin.	IMPS - 1410 (bone-in)|PSO 2			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000295	porterhouse chop	porterhouse chop (raw)	'porterhouse chop' and 'has quality' some 'raw'		A raw porterhouse chop.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000296	pork chop	ribeye chop		'derives from' some 'pork loin'	A pork loin chop that is derived from the center cut rib section of the loin.		Ribeye Chops are named after the Eye section of the Longissimus Dorsi and Splenius muscles. The cut location is from rib bones 6 through 10 of the Loin between the Chef’s Prime cut and the New York cuts.	IMPS - 1410 (bone-in)|PSO-2|UPC - 3298 (bone-in)|IMPS-  1413 (boneless)|PSO-2|UPC - 3824 (boneless)	pork loin rib chop		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000297	ribeye chop	ribeye chop (raw)	'ribeye chop' and 'has quality' some 'raw'		A raw ribeye chop.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000298	pork roast	ribeye roast		'derives from' some 'pork loin'	A roast that is derived from the center cut rib section of the loin.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000299	ribeye roast	ribeye roast (raw)	'ribeye roast' and 'has quality' some 'raw'		A raw ribeye roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000300	pork chop	pork sirloin chop		'derives from' some 'pork loin'	A pork chop that is derived from the whole loin.  The Sirloin is the last 5 to 7 inches of the posterior end of the Loin. Sirloin Chop comes after but is adjacent to, the posterior end of the center-cut loin.	https://www.meattrack.com/app/pork-cuts/#93	The name originates from its anatomical location in the Hip, also known as the Sirloin.	IMPS - 1410  (bone-in)|PSO- 8|UPC - 3338 (bone-in)|IMPS - 1413 (boneless)|PSO -5|UPC - 3344 (boneless)			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000301	pork sirloin chop	pork sirloin chop (raw)	'pork sirloin chop' and 'has quality' some 'raw'		A raw pork sirloin chop.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
